CLIA Number,Laboratory Name,Certificate,City,State,Formatted_address,Zip_code,lat,lng
12D0064446,KAISER PERM MOANALUA MED CNTR REGIONAL LAB,3,HONOLULU,HI,"3288 Moanalua Rd, Honolulu, HI 96819, USA",96819,21.3632544,-157.9000128
12D0619009,CLINICAL LABS OF HAWAII-HILO MED CENTR,3,HILO,HI,"1190 Waianuenue Ave, Hilo, HI 96720, USA",2089,19.7183693,-155.1122396
12D0619518,CLINICAL LABS OF HAWAII-KONA HOSPITAL,3,KEALAKEKUA,HI,"79-1019 Haukapila St, Kealakekua, HI 96750, USA",96750,19.5200891,-155.9174725
12D0619664,CLINICAL LABS OF HAWAII-WILCOX HOSP,3,LIHUE,HI,"Wilcox Medical Center, 3-3420 Kuhio Hwy, Lihue, HI 96766, USA",96766,21.9861187,-159.3649592
12D0619801,WAHIAWA GENERAL HOSPITAL,3,WAHIAWA,HI,"128 Lehua St, Wahiawa, HI 96786, USA",2036,21.4987121,-158.0262253
12D0619972,CLINICAL LABS OF HAWAII-MAUI MEM HOSP,3,WAILUKU,HI,"221 Mahalani St, Wailuku, HI 96793, USA",2526,20.884693,-156.489563
12D0620308,DIAGNOSTIC LABORATORY SERVICES INC,3,AIEA,HI,"98-211 Pali Momi St #200B, Aiea, HI 96701, USA",96701,21.3821095,-157.9391282
12D0620427,CLINICAL LAB STRAUB CLINIC & HOSPITAL,3,HONOLULU,HI,"1010 S King St #111, Honolulu, HI 96814, USA",96814,21.3018721,-157.8483969
12D0621196,KUAKINI MEDICAL CENTER-CLINICAL LAB,3,HONOLULU,HI,"1319 Punahou St, Honolulu, HI 96826, USA",96826,21.299963,-157.833318
12D0621500,CLINICAL LABS OF HAWAII-KAPIOLANI MCWC,3,HONOLULU,HI,"1441 Kapiolani Blvd Suite 515, Honolulu, HI 96814, USA",96814,21.2927985,-157.8429865
12D0646223,CLINICAL LABS OF HAWAII-KAMUELA BRANCH,1,KAMUELA,HI,"65-1158 Mamalahoa Hwy Suite 27B, Waimea, HI 96743, USA",96743,20.02174,-155.667545
12D0646234,CLINICAL LABS OF HAWAII-KAU HOSPITAL,1,PAHALA,HI,"1 Kamani St, Pahala, HI 96777, USA",96777,19.1996431,-155.4721147
12D0646259,HAWAII DEPT OF HEALTH,1,PEARL CITY,HI,"2725 Waimano Home Rd, Pearl City, HI 96782, USA",96782,21.4186746,-157.9431328
12D0646269,HAWAII CELLULAR THERAPY & TRANSPLANT LABORATORY,3,HONOLULU,HI,"2230 Liliha St, Honolulu, HI 96817, USA",96817,21.329634,-157.8530035
12D0664165,CLINICAL LABS OF HAWAII,3,AIEA,HI,"98-1079 Moanalua Rd 2nd floor, Aiea, HI 96701, USA",96701,21.383523,-157.9383748
12D0690609,QUEENS MEDICAL CENTER - PATHOLOGY,3,HONOLULU,HI,"1301 Punchbowl St, Honolulu, HI 96813, USA",96813,21.3085481,-157.8538531
12D0690886,ADVENTIST HEALTH CASTLE,3,KAILUA,HI,"640 Ulukahiki St, Kailua, HI 96734, USA",4454,21.3805018,-157.7575914
12D1093542,DAWSON DERMATOLOGY LLC,1,HONOLULU,HI,"1380 Lusitana St #412, Honolulu, HI 96813, USA",96813,21.307981,-157.852905
12D2018115,OHANA GENETICS,3,HONOLULU,HI,"1010 S King St # 201, Honolulu, HI 96814, USA",1703,21.3018081,-157.8484919
12D2075360,THE QUEEN'S MEDICAL CENTER WEST OAHU LAB,3,EWA BEACH,HI,"91-2141 Fort Weaver Rd, Ewa Beach, HI 96706, USA",96706,21.3722222,-158.0269444
12D2077899,DIAGNOSTIC LAB SERVICES - NORTH HAWAII,3,KAMUELA,HI,"65-1267 Kawaihae Rd, Waimea, HI 96743, USA",7345,20.0215646,-155.6731903
13D0056444,BINGHAM MEMORIAL HOSPITAL LAB,3,BLACKFOOT,ID,"98 Poplar St, Blackfoot, ID 83221, USA",83221,43.1935756,-112.3469445
13D0056523,EASTERN IDAHO REGIONAL MEDICAL CENTER,3,IDAHO FALLS,ID,"3100 Channing Way, Idaho Falls, ID 83404, USA",83404,43.4698861,-111.9919043
13D0056686,GRITMAN MEDICAL CENTER,3,MOSCOW,ID,"726 S Main St, Moscow, ID 83843, USA",83843,46.7283546,-117.0006157
13D0520361,PORTNEUF MEDICAL CENTER,3,POCATELLO,ID,"777 Hospital Way, Pocatello, ID 83201, USA",83201,42.8744529,-112.420799
13D0520463,BEAR LAKE MEMORIAL HOSPITAL,1,MONTPELIER,ID,"164 S 5th St, Montpelier, ID 83254, USA",83254,42.3163619,-111.3008427
13D0520487,CARIBOU MEMORIAL HOSPITAL,1,SODA SPRINGS,ID,"300 3rd W, Soda Springs, ID 83276, USA",83276,42.6515443,-111.6147422
13D0520576,ST LUKE'S MAGIC VALLEY - MAIN CAMPUS,3,TWIN FALLS,ID,"801 Pole Line Rd W, Twin Falls, ID 83301, USA",83301,42.590512,-114.496099
13D0520657,CASSIA REGIONAL HOSPITAL,3,BURLEY,ID,"1501 Hiland Ave, Burley, ID 83318, USA",83318,42.5351464,-113.7817407
13D0520720,ST LUKE'S JEROME,1,JEROME,ID,"709 N Lincoln Ave, Jerome, ID 83338, USA",83338,42.7299496,-114.5194805
13D0520773,ST LUKE'S WOOD RIVER MEDICAL CENTER,3,KETCHUM,ID,"100 Hospital Dr, Ketchum, ID 83340, USA",83340,43.6485714,-114.3494597
13D0520868,RM LAB LLC DBA EXPRESS LAB,3,IDAHO FALLS,ID,"3910 Washington Pkwy ste b, Idaho Falls, ID 83404, USA",83404,43.46172,-111.993086
13D0520979,TETON VALLEY HOSPITAL,1,DRIGGS,ID,"120 E Howard Ave, Driggs, ID 83422, USA",83422,43.7269972,-111.1079658
13D0521001,MADISON MEMORIAL HOSPITAL LAB,1,REXBURG,ID,"450 E Main St, Rexburg, ID 83440, USA",83440,43.8259196,-111.7709414
13D0521141,CATALYST MEDICAL GROUP-VALLEY MEDICAL CENTER,3,LEWISTON,ID,"2315 8th St, Lewiston, ID 83501, USA",7301,46.396201,-117.020403
13D0521272,VALOR HEALTH,1,EMMETT,ID,"1202 E Locust St, Emmett, ID 83617, USA",2715,43.8797991,-116.4849952
13D0521298,ST LUKE'S MCCALL HOSPITAL LABORATORY,3,MCCALL,ID,"1000 State St, McCall, ID 83638, USA",83638,44.9089699,-116.1100657
13D0521523,"L WILLIAM D NOWIERSKI, MD",1,BOISE,ID,"100 E Warm Springs Ave, Boise, ID 83712, USA",6243,43.6118755,-116.1944627
13D0522151,KOOTENAI HEALTH MAIN LABORATORY,3,COEUR D'ALENE,ID,"700 W Ironwood Dr #175, Coeur d'Alene, ID 83814, USA",83814,47.69359230000001,-116.7929385
13D0522232,SHOSHONE MEDICAL CENTER,1,KELLOGG,ID,"25 New St, Kellogg, ID 83837, USA",83837,47.54656920000001,-116.1320738
13D0522286,GRITMAN MEDICAL CENTER  DBA,3,MOSCOW,ID,"726 S Main St, Moscow, ID 83843, USA",83843,46.7283546,-117.0006157
13D0522334,BENEWAH COMMUNITY HOSPITAL,1,SAINT MARIES,ID,"229 S 7th St, St Maries, ID 83861, USA",83861,47.31461669999999,-116.5673617
13D0522371,BONNER GENERAL HOSPITAL,1,SANDPOINT,ID,"520 N 3rd Ave, Sandpoint, ID 83864, USA",83864,48.2777924,-116.5494431
13D0646309,PATHOLOGISTS REGIONAL LABORATORY,3,LEWISTON,ID,"415 6th St, Lewiston, ID 83501, USA",2431,46.4158483,-117.0246227
13D0646331,ST ALPHONSUS MEDICAL CENTER - NAMPA,3,NAMPA,ID,"4300 E Flamingo Ave, Nampa, ID 83687, USA",83687,43.5974489,-116.517392
13D0646339,IDAHO BUREAU OF LABORATORIES,1,BOISE,ID,"2220 Old Penitentiary Rd, Boise, ID 83712, USA",8249,43.6018061,-116.1671126
13D0646352,ST ALPHONSUS REGIONAL MEDICAL CENTER,3,BOISE,ID,"1055 N Curtis Rd, Boise, ID 83706, USA",83706,43.6132751,-116.2559525
13D0662992,ST LUKE'S BOISE REGIONAL MEDICAL CENTER,3,BOISE,ID,"190 E Bannock St, Boise, ID 83712, USA",83712,43.6127523,-116.1923716
13D0900158,IDAHO DERMATOLOGIC SURGERY & LASER CENTER,1,BOISE,ID,"999 N Curtis Rd STE 505, Boise, ID 83706, USA",83706,43.6130535,-116.2550198
13D0911726,ST LUKES MERIDIAN MEDICAL CENTER,3,MERIDIAN,ID,"520 S Eagle Rd, Meridian, ID 83642, USA",6351,43.5995078,-116.3527566
13D0935092,GEM STATE DERMATOLOGY,1,BOISE,ID,"388 E Parkcenter Blvd, Boise, ID 83712, USA",83712,43.5972124,-116.1776894
13D0938809,GRITMAN MEDICAL CENTER INC DBA,3,MOSCOW,ID,"726 S Main St, Moscow, ID 83843, USA",83843,46.7283546,-117.0006157
13D0966533,NORTH IDAHO DERMATOLOGY - CDA,1,COEUR D'ALENE,ID,"2199 N Merrit Creek Loop, Coeur d'Alene, ID 83814, USA",83814,47.69244200000001,-116.802751
13D1004238,MOUNTAIN VIEW HOSPITAL,3,IDAHO FALLS,ID,"2325 Coronado St, Idaho Falls, ID 83404, USA",7407,43.4742279,-111.9877167
13D1020051,COLE DIAGNOSTICS - BOISE,1,BOISE,ID,"7988 W Marigold St, Garden City, ID 83714, USA",83714,43.6595471,-116.2813619
13D1072710,SARMC EAGLE HEALTH PLAZA,3,EAGLE,ID,"323 E Riverside Dr #224, Eagle, ID 83616, USA",83616,43.6890734,-116.3501511
13D2005287,ST LUKE'S FRUITLAND CLINIC,3,FRUITLAND,ID,"1210 NW 16th St, Fruitland, ID 83619, USA",83619,44.0240945,-116.9296669
13D2018947,ST LUKE'S REGIONAL MEDICAL CENTER'S,3,BOISE,ID,"190 E Bannock St, Boise, ID 83712, USA",83712,43.6127523,-116.1923716
13D2041336,ST LUKE'S NAMPA LABORATORY,3,NAMPA,ID,"9850 W. St. Luke's Dr, 1st Floor, Nampa, ID 83687, USA",83687,43.6173907,-116.5903087
14D0042355,ADVOCATE CONDELL MEDICAL CENTER,3,LIBERTYVILLE,IL,"801 S Milwaukee Ave, Libertyville, IL 60048, USA",60048,42.2747149,-87.95667139999999
14D0042416,LUTHERAN GENERAL HOSPITAL LABORATORY,3,PARK RIDGE,IL,"1875 Dempster Street #504, Park Ridge, IL 60068, USA",60068,42.038703,-87.8481968
14D0042633,GOTTLIEB MEMORIAL HOSP LABORATORY,3,MELROSE PARK,IL,"701 W North Ave, Melrose Park, IL 60160, USA",60160,41.910205,-87.8418095
14D0042701,NORTHWESTERN MEDICINE CENTRAL DU PAGE HOSPITAL,3,WINFIELD,IL,"25 N Winfield Rd, Winfield, IL 60190, USA",60190,41.8734039,-88.15551529999999
14D0043018,COPLEY MEM HOSP DEPT OF PATH/LAB SVC,3,AURORA,IL,"2020 Ogden Ave #120, Aurora, IL 60504, USA",60504,41.7295108,-88.2694886
14D0043132,VALLEY WEST COMMUNITY HOSPITAL,3,SANDWICH,IL,"1302 W Pleasant Ave, Sandwich, IL 60548, USA",1050,41.65718450000001,-88.62069699999999
14D0043438,NORWEGIAN AMERICAN HOSPITAL LABORATORY,3,CHICAGO,IL,"1044 N Francisco Ave, Chicago, IL 60622, USA",60622,41.9009466,-87.7000249
14D0043439,PRESENCE SAINTS MARY & ELIZABETH MED CTR CHGO,3,CHICAGO,IL,"2222 W Division St, Chicago, IL 60622, USA",60622,41.9032722,-87.6831964
14D0043957,RIVERSIDE MEDICAL CENTER,3,KANKAKEE,IL,"350 N Wall St, Kankakee, IL 60901, USA",60901,41.1242955,-87.8832442
14D0043973,GIBSON COMMUNITY HOSPITAL,3,GIBSON CITY,IL,"1120 N Melvin St, Gibson City, IL 60936, USA",1477,40.478419,-88.3702307
14D0043986,IROQUOIS MEMORIAL HOSPITAL,3,WATSEKA,IL,"200 E Fairman Ave, Watseka, IL 60970, USA",1644,40.7660874,-87.7314224
14D0044030,ROCHELLE COMMUNITY HOSPITAL,3,ROCHELLE,IL,"900 N 2nd St, Rochelle, IL 61068, USA",61068,41.9282743,-89.0633695
14D0044064,SWEDISH AMERICAN HOSPITAL LABORATORY DEPARTMENT,3,ROCKFORD,IL,"1401 E State St, Rockford, IL 61104, USA",61104,42.2653995,-89.0748613
14D0044346,PROCTOR HOSPITAL,3,PEORIA,IL,"Proctor Hospital, Peoria, IL 61614, USA",61614,40.7530806,-89.59658639999999
14D0044449,SACRED HEART MEDICAL CENTER,3,DANVILLE,IL,"812 N Logan Ave, Danville, IL 61832, USA",61832,40.1378951,-87.64531819999999
14D0044511,OSF SAINT ANTHONY'S HEALTH CENTER,3,ALTON,IL,"1 St Anthonys Way, Alton, IL 62002, USA",62002,38.9077024,-90.1729495
14D0044645,MEMORIAL HOSPITAL LABORATORY,3,BELLEVILLE,IL,"4500 Memorial Dr, Belleville, IL 62226, USA",62226,38.5505222,-90.0221803
14D0044695,WASHINGTON COUNTY HOSPITAL,3,NASHVILLE,IL,"705 S Grand St, Nashville, IL 62263, USA",1534,38.3390447,-89.3911293
14D0044732,BLESSING HOSPITAL LABORATORY,3,QUINCY,IL,"1107 College Ave, Quincy, IL 62301, USA",62301,39.9361877,-91.4006423
14D0044738,QUINCY MEDICAL GROUP LABORATORY,3,QUINCY,IL,"1025 Maine St, Quincy, IL 62301, USA",62301,39.93242619999999,-91.3984624
14D0044770,LAWRENCE COUNTY MEMORIAL HOSPITAL,3,LAWRENCEVILLE,IL,"2200 State St, Lawrenceville, IL 62439, USA",62439,38.72874789999999,-87.693805
14D0044790,CRAWFORD MEMORIAL HOSPITAL,3,ROBINSON,IL,"1000 N Allen St, Robinson, IL 62454, USA",62454,39.01454,-87.749985
14D0044875,PASSAVANT AREA HOSPITAL,3,JACKSONVILLE,IL,"1600 W Walnut St, Jacksonville, IL 62650, USA",1199,39.746148,-90.26014909999999
14D0045086,HEARTLAND REGIONAL MEDICAL CTR (D/B/A,3,MARION,IL,"3333 W Deyoung St, Marion, IL 62959, USA",62959,37.742889,-88.99146999999999
14D0411645,NORTHWEST COMMUNITY HOSPITAL,3,ARLINGTON HEIGHTS,IL,"800 W Central Rd, Arlington Heights, IL 60005, USA",60005,42.0671252,-87.9929563
14D0411892,ADVOCATE GOOD SHEPHERD HOSPITAL,3,BARRINGTON,IL,"450 IL-22, Barrington, IL 60010, USA",60010,42.1956043,-88.1732048
14D0412646,MERCY HARVARD HOSPITAL INC - LABORATORY,3,HARVARD,IL,"1001 Grant St, Harvard, IL 60033, USA",1822,42.426802,-88.607271
14D0412982,NORTHWESTERN LAKE FOREST HOSPITAL LABORATORY,3,LAKE FOREST,IL,"1000 N. Westmoreland Road Pavilion D, Level 1, Lake Forest, IL 60045, USA",60045,42.2575645,-87.8653097
14D0414192,NORTHSHORE UNIVERSITY HLTH SYSTEMS SKOKIE HOSPITAL,3,SKOKIE,IL,"9600 Gross Point Rd, Skokie, IL 60076, USA",60076,42.0566651,-87.74046949999999
14D0414935,NORTHWESTERN MEDICINE WOODSTOCK HOSPITAL,3,WOODSTOCK,IL,"3701 Doty Rd, Woodstock, IL 60098, USA",60098,42.2753767,-88.4007403
14D0415284,KISHWAUKEE HOSPITAL,3,SYCAMORE,IL,"1 Kish Hospital Dr, DeKalb, IL 60115, USA",60115,41.9613282,-88.7224268
14D0415300,KISHWAUKEE COMMUNITY HOSPITAL,3,DEKALB,IL,"1 Kish Hospital Dr, DeKalb, IL 60115, USA",60115,41.9613282,-88.7224268
14D0415753,ELMHURST MEMORIAL HOSPITAL,3,ELMHURST,IL,"133 E Brush Hill Rd, Elmhurst, IL 60126, USA",60126,41.8632716,-87.93692469999999
14D0415900,NORTHWESTERN MEDICINE DELNOR HOSPITAL LABORATORY,3,GENEVA,IL,"300 Randall Rd, Geneva, IL 60134, USA",60134,41.8863766,-88.3433956
14D0415981,DUPAGE MEDICAL GROUP (GLEN ELLYN) LABORATORY,1,GLEN ELLYN,IL,"430 Pennsylvania Ave, Glen Ellyn, IL 60137, USA",60137,41.8772899,-88.07120069999999
14D0416537,QUEST DIAGNOSTICS LLC (IL),3,SCHAUMBURG,IL,"506 E State Pkwy, Schaumburg, IL 60173, USA",60173,42.0564921,-88.0669375
14D0417052,QUEST DIAGNOSTICS LLC(IL),3,WOOD DALE,IL,"1355 N Mittel Blvd, Wood Dale, IL 60191, USA",60191,41.9898198,-87.9875675
14D0417228,ST ALEXIUS MEDICAL CENTER,3,HOFFMAN ESTATES,IL,"1555 Barrington Rd, Hoffman Estates, IL 60169, USA",60169,42.0542199,-88.1400798
14D0417573,EVANSTON HOSPITAL,3,EVANSTON,IL,"2650 Ridge Ave, Evanston, IL 60201, USA",60201,42.0657846,-87.6846776
14D0417619,NORTHWESTERN UNIVERSITY HEALTH SERVICE,3,EVANSTON,IL,"Searle Hall, 633 Emerson St, Evanston, IL 60208, USA",60208,42.0523097,-87.6789206
14D0418879,ADVOCATE SOUTH SUBURBAN HOSPITAL-LABORATORY,3,HAZEL CREST,IL,"17800 Kedzie Ave, Hazel Crest, IL 60429, USA",60429,41.5663505,-87.69729629999999
14D0419040,SILVER CROSS HOSPITAL,3,NEW LENOX,IL,"1900 Silver Cross Blvd, New Lenox, IL 60451, USA",60451,41.5442382,-87.98360079999999
14D0419235,DUPAGE MEDICAL GROUP - JOLIET LABORATORY,1,JOLIET,IL,"2100 Glenwood Ave, Joliet, IL 60435, USA",60435,41.5288063,-88.13245359999999
14D0419266,PRESENCE SAINT JOSEPH MEDICAL CENTER JOLIET,3,JOLIET,IL,"333 North Madison St, Joliet, IL 60435, USA",60435,41.5272892,-88.1360793
14D0419397,ADVENTIST BOLINGBROOK HOSPITAL LABORATORY,3,BOLINGBROOK,IL,"550 E Boughton Rd, Bolingbrook, IL 60440, USA",60440,41.7201294,-88.0470234
14D0419584,MORRIS HOSPITAL & HEALTHCARE CENTERS,3,MORRIS,IL,"150 W High St, Morris, IL 60450, USA",60450,41.3694542,-88.4264278
14D0419824,ADVOCATE CHRIST MEDICAL CENTER,3,OAK LAWN,IL,"4440 W 95th St, Oak Lawn, IL 60453, USA",60453,41.721808,-87.73261819999999
14D0420182,DUPAGE MEDICAL GROUP- TINLEY PK LAB,3,TINLEY PARK,IL,"17495 South La Grange Road, Tinley Park, IL 60487, USA",60487,41.5730338,-87.8507274
14D0420298,PALOS COMMUNITY HOSPITAL-PATHOLOGY & LAB SERVICES,3,PALOS HEIGHTS,IL,"12251 S 80th Ave, Palos Heights, IL 60463, USA",60463,41.6692407,-87.81277469999999
14D0421614,ADVENTIST LAGRANGE MEMORIAL HOSPITAL,3,LA GRANGE,IL,"5101 Willow Springs Rd, La Grange, IL 60525, USA",60525,41.7967468,-87.8859998
14D0422269,EDWARD HOSPITAL,3,NAPERVILLE,IL,"801 S Washington St, Naperville, IL 60540, USA",60540,41.7606589,-88.1534222
14D0424156,JOHN H STROGER JR HOSPITAL MAIN LAB,3,CHICAGO,IL,"1969 Ogden Ave, Chicago, IL 60612, USA",60612,41.8728476,-87.67369
14D0424307,THOREK MEMORIAL HOSPITAL,3,CHICAGO,IL,"850 W Irving Park Rd, Chicago, IL 60613, USA",60613,41.95499119999999,-87.6515197
14D0424464,LURIE CHILDRENS PATHOLOGY LABORATORY,3,CHICAGO,IL,"225 E Chicago Ave, Chicago, IL 60611, USA",60611,41.8962223,-87.6218344
14D0424747,MERCY HOSPITAL AND MEDICAL CENTER,3,CHICAGO,IL,"2525 Michigan Ave, Chicago, IL 60616, USA",60616,41.8467221,-87.62133419999999
14D0424909,ADVOCATE TRINITY HOSPITAL,3,CHICAGO,IL,"2320 E 93rd St, Chicago, IL 60617, USA",60617,41.7265222,-87.5679334
14D0424913,SOUTH SHORE HOSPITAL LABORATORY,3,CHICAGO,IL,"8012 S Crandon Ave, Chicago, IL 60617, USA",1146,41.7514295,-87.5690391
14D0425792,SWEDISH COVENANT HOSP DEPT OF LAB MED,3,CHICAGO,IL,"5140 N California Ave, Chicago, IL 60625, USA",60625,41.9753719,-87.6994788
14D0426077,HOLY CROSS HOSPITAL,3,CHICAGO,IL,"2701 W 68th St, Chicago, IL 60629, USA",60629,41.7690934,-87.6922759
14D0426312,PRESENCE RESURRECTION MEDICAL CENTER CHICAGO,3,CHICAGO,IL,"7435 W Talcott Ave, Chicago, IL 60631, USA",60631,41.9879395,-87.8147425
14D0426601,COMMUNITY FIRST MEDICAL CENTER,3,CHICAGO,IL,"5645 W Addison St, Chicago, IL 60634, USA",60634,41.9456162,-87.76796
14D0427262,METHODIST HOSPITAL OF CHICAGO,3,CHICAGO,IL,"5025 N Paulina St, Chicago, IL 60640, USA",60640,41.9732201,-87.67107899999999
14D0427416,IL MASONIC MED CTR ATTN DEPT OF PATH,3,CHICAGO,IL,"836 W Wellington Ave, Chicago, IL 60657, USA",60657,41.9369518,-87.6519723
14D0427518,O S F LITTLE COMPANY OF MARY MEDICAL CENTER,3,EVERGREEN PARK,IL,"2800 95th St, Evergreen Park, IL 60805, USA",60805,41.7217127,-87.6930611
14D0427920,NICL LABORATORIES,3,NORTHBROOK,IL,"306 Era Dr, Northbrook, IL 60062, USA",60062,42.14833160000001,-87.8723196
14D0429599,KATHERINE SHAW BETHEA HOSPITAL LAB,3,DIXON,IL,"403 E 1st St, Dixon, IL 61021, USA",3187,41.8445624,-89.47911739999999
14D0429684,FREEPORT MEMORIAL HOSP MAIN LABORATORY,3,FREEPORT,IL,"1045 W Stephenson St, Freeport, IL 61032, USA",61032,42.2951012,-89.63913509999999
14D0430343,OSF SAINT ANTHONY MEDICAL CENTER,3,ROCKFORD,IL,"5666 E State St, Rockford, IL 61107, USA",61107,42.2695868,-89.0077323
14D0430533,GENESIS MEDICAL CENTER - MAIN LABORATORY,3,ALEDO,IL,"409 NW 9th Ave, Aledo, IL 61231, USA",61231,41.2054677,-90.7596092
14D0430854,"GENESIS MEDICAL CENTER, SILVIS (DBA)",3,SILVIS,IL,"801 Illini Dr, Silvis, IL 61282, USA",1804,41.4950687,-90.41887349999999
14D0430988,O S F SAINT ELIZABETH MEDICAL CENTER (DBA),3,OTTAWA,IL,"1100 E Norris Dr, Ottawa, IL 61350, USA",61350,41.3534959,-88.8177427
14D0431052,ILLINOIS VALLEY COMMUNITY HOSPITAL,3,PERU,IL,"925 West St, Peru, IL 61354, USA",61354,41.328926,-89.1250232
14D0431087,PERRY MEMORIAL HOSPITAL,3,PRINCETON,IL,"530 Park Ave E, Princeton, IL 61356, USA",2598,41.36705389999999,-89.4560628
14D0431111,ST MARGARET'S HEALTH,1,SPRING VALLEY,IL,"600 E 1st St, Spring Valley, IL 61362, USA",61362,41.32850639999999,-89.19187989999999
14D0431255,GALESBURG HOSPITAL CORPORATION,3,GALESBURG,IL,"695 N Kellogg St, Galesburg, IL 61401, USA",61401,40.9556647,-90.36578809999999
14D0431277,ST MARY MEDICAL CENTER,3,GALESBURG,IL,"3333 N Seminary St, Galesburg, IL 61401, USA",61401,40.987296,-90.3596194
14D0431410,MC DONOUGH DISTRICT HOSPITAL,3,MACOMB,IL,"525 E Grant St, Macomb, IL 61455, USA",61455,40.4471035,-90.6645946
14D0431497,GRAHAM HOSPITAL ASSOCIATION LABORATORY,3,CANTON,IL,"210 W Walnut St, Canton, IL 61520, USA",61520,40.5528182,-90.03902819999999
14D0431545,ADVOCATE EUREKA HOSPITAL,3,EUREKA,IL,"101 S Major St, Eureka, IL 61530, USA",61530,40.7207946,-89.271294
14D0431708,PEKIN MEMORIAL HOSPITAL,3,PEKIN,IL,"600 S 13th St, Pekin, IL 61554, USA",61554,40.5630734,-89.63278199999999
14D0431854,METHODIST MEDICAL CENTER OF ILLINOIS,3,PEORIA,IL,"Methodist Medical Center of Illinois Heliport, 221 NE Glen Oak Ave, Peoria, IL 61636, USA",61636,40.7000167,-89.594771
14D0432237,ST FRANCIS MEDICAL CENTER,3,PEORIA,IL,"530 NE Glen Oak Ave, Peoria, IL 61637, USA",61637,40.7028769,-89.5899804
14D0432295,ADVOCATE BROMENN  MEDICAL CENTER,3,NORMAL,IL,"1304 Franklin Ave, Normal, IL 61761, USA",61761,40.4971689,-88.99103699999999
14D0432608,CARLE FOUNDATION HOSPITAL LAB & PATHOLOGY SVCS,3,URBANA,IL,"1711 Philo Rd, Urbana, IL 61802, USA",61802,40.0965861,-88.1914197
14D0432620,HEART OF MARY MEDICAL CENTER,3,URBANA,IL,"1400 W Park St, Urbana, IL 61801, USA",61801,40.1185232,-88.22813769999999
14D0432938,KIRBY MEDICAL CENTER LAB,3,MONTICELLO,IL,"1000 Medical Center Drive, Monticello, IL 61856, USA",2116,40.0608599,-88.5606535
14D0433629,GATEWAY REGIONAL MEDICAL CENTER,3,GRANITE CITY,IL,"2100 Madison Ave, Granite City, IL 62040, USA",62040,38.7013638,-90.14381759999999
14D0433690,JERSEY COMMUNITY HOSPITAL,3,JERSEYVILLE,IL,"400 Maple Summit Rd, Jerseyville, IL 62052, USA",62052,39.110413,-90.3423229
14D0433725,ST FRANCIS HOSPITAL,3,LITCHFIELD,IL,"725 St Francis Way, Litchfield, IL 62056, USA",62056,39.1813663,-89.63900579999999
14D0433735,ANDERSON HOSPITAL LAB,3,MARYVILLE,IL,"2133 Vadalabene Dr, Maryville, IL 62062, USA",62062,38.7338277,-89.95185239999999
14D0433767,COMMUNITY HOSPITAL OF STAUNTON,1,STAUNTON,IL,"400 N, Caldwell St, Staunton, IL 62088, USA",1499,39.0153614,-89.78987529999999
14D0433911,TOUCHETTE REGIONAL HOSPITAL LAB,3,CENTREVILLE,IL,"5900 Bond Ave, Centreville, IL 62207, USA",62207,38.5706807,-90.1078337
14D0434026,ST ELIZABETH'S HOSPITAL- O'FALLON,3,O FALLON,IL,"1 St Elizabeth's Blvd, O'Fallon, IL 62269, USA",62269,38.583688,-89.9322498
14D0434373,ST JOSEPH HOSPITAL,3,HIGHLAND,IL,"12866 Troxler Ave, Highland, IL 62249, USA",62249,38.75463390000001,-89.6675851
14D0434461,PINCKNEYVILLE COMMUNITY HOSPITAL,3,PINCKNEYVILLE,IL,"5383 IL-154, Pinckneyville, IL 62274, USA",62274,38.0848546,-89.3491512
14D0434478,RED BUD REGIONAL HOSPITAL,3,RED BUD,IL,"325 Spring St, Red Bud, IL 62278, USA",62278,38.209043,-89.997029
14D0434503,SPARTA COMMUNITY HOSPITAL,3,SPARTA,IL,"818 E Broadway St, Sparta, IL 62286, USA",62286,38.1239588,-89.69153639999999
14D0434688,MEMORIAL HOSPITAL,3,CARTHAGE,IL,"1454 N Co Rd 2050, Carthage, IL 62321, USA",62321,40.4080503,-91.113197
14D0434731,ILLINI COMMUNITY HOSPITAL,3,PITTSFIELD,IL,"640 W Washington St, Pittsfield, IL 62363, USA",62363,39.6073911,-90.81498649999999
14D0434797,ST ANTHONY'S MEML HOSP,3,EFFINGHAM,IL,"503 N Maple St, Effingham, IL 62401, USA",62401,39.1257145,-88.55033859999999
14D0434892,RICHLAND MEMORIAL HOSPITAL,3,OLNEY,IL,"800 E Locust St, Olney, IL 62450, USA",62450,38.7369847,-88.0776968
14D0434963,FAYETTE COUNTY HOSPITAL,3,VANDALIA,IL,"650 W Taylor St, Vandalia, IL 62471, USA",62471,38.9695236,-89.0987938
14D0435278,HSHS GOOD SHEPHERD HOSPITAL LABORATORY,1,SHELBYVILLE,IL,"201 S Pine St, Shelbyville, IL 62565, USA",62565,39.4057477,-88.8083214
14D0435351,CARLINVILLE AREA HOSPITAL,3,CARLINVILLE,IL,"20733 N Broad St, Carlinville, IL 62626, USA",62626,39.29891910000001,-89.8829993
14D0435387,MASON DISTRICT HOSPITAL,3,HAVANA,IL,"615 N Promenade St, Havana, IL 62644, USA",62644,40.3052325,-90.0541161
