CLIA Number,Laboratory Name,Certificate,City,State
14D0424307,THOREK MEMORIAL HOSPITAL,3,CHICAGO,IL
14D0424464,LURIE CHILDRENS PATHOLOGY LABORATORY,3,CHICAGO,IL
14D0424747,MERCY HOSPITAL AND MEDICAL CENTER,3,CHICAGO,IL
14D0424909,ADVOCATE TRINITY HOSPITAL,3,CHICAGO,IL
14D0424913,SOUTH SHORE HOSPITAL LABORATORY,3,CHICAGO,IL
14D0425792,SWEDISH COVENANT HOSP DEPT OF LAB MED,3,CHICAGO,IL
14D0426077,HOLY CROSS HOSPITAL,3,CHICAGO,IL
14D0426312,PRESENCE RESURRECTION MEDICAL CENTER CHICAGO,3,CHICAGO,IL
14D0426601,COMMUNITY FIRST MEDICAL CENTER,3,CHICAGO,IL
14D0427262,METHODIST HOSPITAL OF CHICAGO,3,CHICAGO,IL
14D0427416,IL MASONIC MED CTR ATTN DEPT OF PATH,3,CHICAGO,IL
14D0427518,O S F LITTLE COMPANY OF MARY MEDICAL CENTER,3,EVERGREEN PARK,IL
14D0427920,NICL LABORATORIES,3,NORTHBROOK,IL
14D0429599,KATHERINE SHAW BETHEA HOSPITAL LAB,3,DIXON,IL
14D0429684,FREEPORT MEMORIAL HOSP MAIN LABORATORY,3,FREEPORT,IL
14D0430343,OSF SAINT ANTHONY MEDICAL CENTER,3,ROCKFORD,IL
14D0430533,GENESIS MEDICAL CENTER - MAIN LABORATORY,3,ALEDO,IL
14D0430854,"GENESIS MEDICAL CENTER, SILVIS (DBA)",3,SILVIS,IL
14D0430988,O S F SAINT ELIZABETH MEDICAL CENTER (DBA),3,OTTAWA,IL
14D0431052,ILLINOIS VALLEY COMMUNITY HOSPITAL,3,PERU,IL
14D0431087,PERRY MEMORIAL HOSPITAL,3,PRINCETON,IL
14D0431111,ST MARGARET'S HEALTH,1,SPRING VALLEY,IL
14D0431255,GALESBURG HOSPITAL CORPORATION,3,GALESBURG,IL
14D0431277,ST MARY MEDICAL CENTER,3,GALESBURG,IL
14D0431410,MC DONOUGH DISTRICT HOSPITAL,3,MACOMB,IL
14D0431497,GRAHAM HOSPITAL ASSOCIATION LABORATORY,3,CANTON,IL
14D0431545,ADVOCATE EUREKA HOSPITAL,3,EUREKA,IL
14D0431708,PEKIN MEMORIAL HOSPITAL,3,PEKIN,IL
14D0431854,METHODIST MEDICAL CENTER OF ILLINOIS,3,PEORIA,IL
14D0432237,ST FRANCIS MEDICAL CENTER,3,PEORIA,IL
14D0432295,ADVOCATE BROMENN  MEDICAL CENTER,3,NORMAL,IL
14D0432608,CARLE FOUNDATION HOSPITAL LAB & PATHOLOGY SVCS,3,URBANA,IL
14D0432620,HEART OF MARY MEDICAL CENTER,3,URBANA,IL
14D0432938,KIRBY MEDICAL CENTER LAB,3,MONTICELLO,IL
14D0433629,GATEWAY REGIONAL MEDICAL CENTER,3,GRANITE CITY,IL
14D0433690,JERSEY COMMUNITY HOSPITAL,3,JERSEYVILLE,IL
14D0433725,ST FRANCIS HOSPITAL,3,LITCHFIELD,IL
14D0433735,ANDERSON HOSPITAL LAB,3,MARYVILLE,IL
14D0433767,COMMUNITY HOSPITAL OF STAUNTON,1,STAUNTON,IL
14D0433911,TOUCHETTE REGIONAL HOSPITAL LAB,3,CENTREVILLE,IL
14D0434026,ST ELIZABETH'S HOSPITAL- O'FALLON,3,O FALLON,IL
14D0434373,ST JOSEPH HOSPITAL,3,HIGHLAND,IL
14D0434461,PINCKNEYVILLE COMMUNITY HOSPITAL,3,PINCKNEYVILLE,IL
14D0434478,RED BUD REGIONAL HOSPITAL,3,RED BUD,IL
14D0434503,SPARTA COMMUNITY HOSPITAL,3,SPARTA,IL
14D0434688,MEMORIAL HOSPITAL,3,CARTHAGE,IL
14D0434731,ILLINI COMMUNITY HOSPITAL,3,PITTSFIELD,IL
14D0434797,ST ANTHONY'S MEML HOSP,3,EFFINGHAM,IL
14D0434892,RICHLAND MEMORIAL HOSPITAL,3,OLNEY,IL
14D0434963,FAYETTE COUNTY HOSPITAL,3,VANDALIA,IL
14D0435278,HSHS GOOD SHEPHERD HOSPITAL LABORATORY,1,SHELBYVILLE,IL
14D0435351,CARLINVILLE AREA HOSPITAL,3,CARLINVILLE,IL
14D0435387,MASON DISTRICT HOSPITAL,3,HAVANA,IL
14D0435547,SPRINGFIELD CLINIC - SHERMAN PROMPT CARE,3,SHERMAN,IL
14D0435736,ST JOHNS HOSPITAL LABORATORY,3,SPRINGFIELD,IL
14D0435808,SPRINGFIELD CLINIC,3,SPRINGFIELD,IL
14D0435941,SPRINGFIELD CLINIC WABASH,3,SPRINGFIELD,IL
14D0436014,SSM HEALTH ST MARY'S HOSPITAL,3,CENTRALIA,IL
14D0436049,FRANKLIN HOSPITAL,3,BENTON,IL
14D0436101,MARSHALL BROWNING HOSPITAL,3,DU QUOIN,IL
14D0436118,FAIRFIELD MEMORIAL HOSPITAL,3,FAIRFIELD,IL
14D0436168,HAMILTON MEMORIAL HOSPITAL,3,MCLEANSBORO,IL
14D0436200,WABASH GENERAL HOSPITAL LABORATORY,3,MOUNT CARMEL,IL
14D0436253,SSM HEALTH GOOD SAMARITAN HOSPITAL,3,MOUNT VERNON,IL
14D0436319,SALEM TOWNSHIP HOSPITAL,3,SALEM,IL
14D0436426,MEMORIAL HOSPITAL OF CARBONDALE,3,CARBONDALE,IL
14D0436483,UNION COUNTY HOSPITAL,3,ANNA,IL
14D0436524,FERRELL HOSPITAL COMMUNITY FOUNDATION,3,ELDORADO,IL
14D0436567,HARRISBURG MEDICAL CENTER,3,HARRISBURG,IL
14D0436600,HERRIN HOSPITAL LABORATORY,3,HERRIN,IL
14D0646434,MIDWESTERN REGIONAL MEDICAL CTR LAB,3,ZION,IL
14D0646470,DOCTORS DATA INC,1,SAINT CHARLES,IL
14D0646513,INGALLS MEMORIAL HOSP PATHOLOGY & LABORATORY MED,3,HARVEY,IL
14D0646841,OSF SAINT JAMES HOSPITAL - JOHN W ALBRECHT MED CTR,3,PONTIAC,IL
14D0646999,MEMORIAL MEDICAL CENTER LABORATORY,3,SPRINGFIELD,IL
14D0647002,ILLINOIS DEPT OF PUBLIC HEALTH LABS - SPRINGFIELD,1,SPRINGFIELD,IL
14D0647011,CHRISTIE CLINIC LABORATORY,3,CHAMPAIGN,IL
14D0647032,ILLINOIS DEPT OF PUBLIC HEALTH LAB,1,CARBONDALE,IL
14D0662403,DECATUR MEMORIAL HOSPITAL - MAIN LABORATORY,3,DECATUR,IL
14D0664392,UNIVERSITY OF ILLINOIS PATHOLOGY LAB,3,CHICAGO,IL
14D0665268,ADVOCATE SHERMAN HOSPITAL/MAIN LAB,3,ELGIN,IL
14D0665287,ST MARYS HOSPITAL LABORATORY,3,DECATUR,IL
14D0666246,NORTHWESTERN MEMORIAL HOSP/MAIN LAB,3,CHICAGO,IL
14D0666924,VISTA MEDICAL CENTER EAST (LABORATORY),3,WAUKEGAN,IL
14D0667363,SARAH BUSH LINCOLN CENTER,3,MATTOON,IL
14D0668254,LOYOLA UNIVERSITY MEDICAL CENTER-CENTRAL LAB,3,MAYWOOD,IL
14D0668275,HINSDALE HOSPITAL LABORATORY,3,HINSDALE,IL
14D0670293,LORETTO HOSPITAL,3,CHICAGO,IL
14D0671659,U C M C MAIN CLINICAL LABS,3,CHICAGO,IL
14D0671673,ALEXIAN BROS MEDICAL CENTER,3,ELK GROVE VILLAGE,IL
14D0673291,MT SINAI HOSP MED CTR CLINICAL LAB,3,CHICAGO,IL
14D0680697,PARIS COMMUNITY HOSPITAL,3,PARIS,IL
14D0688617,PRESENCE ST MARYS HOSPITAL KANKAKEE,3,KANKAKEE,IL
14D0688808,"L MEDICINE LABS, L L C",3,BERWYN,IL
14D0691828,ILLINOIS DEPT OF PUBLIC HEALTH LABS,1,CHICAGO,IL
14D0696069,RUSH UNIVERSITY MEDICAL CENTER,3,CHICAGO,IL
14D0696093,JACKSON PARK HOSPITAL LAB,3,CHICAGO,IL
14D0699573,ROSELAND COMMUNITY HOSPITAL,3,CHICAGO,IL
14D0703742,LABORATORY CORPORATION OF AMERICA,3,ITASCA,IL
14D0704622,ADVOCATE GOOD SAMARITAN HOSPITAL LAB,3,DOWNERS GROVE,IL
14D0712252,EASTERN ILLINOIS UNIV HEALTH SERVICES,1,CHARLESTON,IL
14D0712849,NORTHWESTERN MEDICINE MCHENRY HOSPITAL,3,MCHENRY,IL
14D0721776,TAYLORVILLE MEMORIAL HOSPITAL,3,TAYLORVILLE,IL
14D0726153,LABORATORY IN HSHS HOLY FAMILY HOSPITAL,3,GREENVILLE,IL
14D0863039,ST BERNARD HOSPITAL,3,CHICAGO,IL
14D0875987,CROSSROADS COMMUNITY HOSPITAL LAB,3,MOUNT VERNON,IL
14D0879019,CGH MEDICAL CENTER LABORATORY,3,STERLING,IL
14D0883180,UCH DERMATOLOGY CLINIC,3,CHICAGO,IL
14D0889607,MCKINLEY HEALTH CENTER LABORATORY,3,URBANA,IL
14D0957266,PROGRESSIVE CARE FOR WOMEN,1,CHICAGO,IL
14D0961464,VISTA AMBULATORY CARE,3,LINDENHURST,IL
14D0980864,CARLE FOUNDATION HOSPITAL POINT OF CARE,3,URBANA,IL
14D0982965,SEMC PATHOLOGY LLC,3,HIGHLAND,IL
14D0988151,EDWARD HINES JR VA HOSPITAL,3,HINES,IL
14D1002692,"PIPELINE - WEISS MEMORIAL HOSPITAL, L L C - LAB",3,CHICAGO,IL
14D1008981,GIFT OF HOPE-INFECTIOUS DISEASE TESTING LABORATORY,3,ITASCA,IL
14D1019160,QUAD CITIES PATHOLOGISTS LLC,3,MOLINE,IL
14D1024227,NORTHWESTERN GRAYSLAKE EMERGENCY CENTER,3,GRAYSLAKE,IL
14D1033727,ACL LABORATORIES,3,ROSEMONT,IL
14D1060831,DUPAGE MEDICAL GROUP HINSDALE CLAY LABORATORY,1,HINSDALE,IL
14D1072682,ASSOCIATED UROLOGICAL SPECIALISTS LABORATORY,3,ORLAND PARK,IL
14D1078862,FCLAB,1,DOWNERS GROVE,IL
14D1086445,RUSH COPLEY HEALTHCARE CENTER,3,YORKVILLE,IL
14D2027937,SPRINGFIELD CLINIC - JACKSONVILLE PROMPT CARE,3,JACKSONVILLE,IL
14D2040777,MEMORIAL MEDICAL CENTER LAB OPERATIONS SUPPORT CTR,3,SPRINGFIELD,IL
14D2042488,AMERICAN MEDICAL LAB LTD,3,ALSIP,IL
14D2048955,DUPAGE MEDICAL GROUP LISLE LABORATORY,1,LISLE,IL
14D2104688,MEMORIAL HOSPITAL EAST,3,SHILOH,IL
14D2111715,AMERICAN MOLECULAR LABORATORIES INC,3,VERNON HILLS,IL
14D2113687,NORTHWESTERN MEDICINE HUNTLEY HOSPITAL,3,HUNTLEY,IL
14D2121227,UNIV OF CHICAGO MED - CLINICAL LABS AT ORLAND PARK,3,ORLAND PARK,IL
14D2126318,OPTIMALAB INC,3,BOLINGBROOK,IL
14D2131036,DUPAGE MEDICAL GROUP - BLOOMINGDALE LAB,1,BLOOMINGDALE,IL
14D2163145,H S H S MED GRP MULTISPECIALTY CARE - TAYLORVILLE,3,TAYLORVILLE,IL
15D0034333,RIVERVIEW HEALTH,3,NOBLESVILLE,IN
15D0034431,MAJOR HOSPITAL,3,SHELBYVILLE,IN
15D0034451,ESKENAZI HEALTH,3,INDIANAPOLIS,IN
15D0034713,ST MARY MEDICAL CENTER MAIN LABORATORY,3,HOBART,IN
15D0034973,CAMERON MEMORIAL COMMUNITY HOSPITAL,1,ANGOLA,IN
15D0035002,ADAMS MEMORIAL HOSPITAL,3,DECATUR,IN
15D0035167,MARION GENERAL HOSPITAL LABORATORY,3,MARION,IN
15D0035190,WOODLAWN HOSPITAL LABORATORY,3,ROCHESTER,IN
15D0035512,MEMORIAL HOSPITAL & HEALTH CARE CENTER (LAB),3,JASPER,IN
15D0035526,PERRY CO MEMORIAL HOSPITAL -MAIN  LAB,3,TELL CITY,IN
15D0035621,MID AMERICA CLINICAL LABORATORIES,3,EVANSVILLE,IN
15D0352001,COMMUNITY HOSP OF ANDERSON & MADISON COUNTY,3,ANDERSON,IN
15D0352413,WITHAM MEMORIAL HOSPITAL,3,LEBANON,IN
15D0352646,HENDRICKS REGIONAL HEALTH,3,DANVILLE,IN
15D0352789,HANCOCK REGIONAL HOSPITAL,3,GREENFIELD,IN
15D0353155,"OBSTETRICS & GYNECOLOGY OF INDIANA,",3,INDIANAPOLIS,IN
15D0353993,ROBERT E MCCALLISTER MD,1,INDIANAPOLIS,IN
15D0354704,MID AMERICA CLINICAL LABS-COMMUNITY,3,INDIANAPOLIS,IN
15D0355132,FRANCISCAN HLTH CROWN PT MAIN LAB,3,CROWN POINT,IN
15D0355165,FRANCISCAN HEALTH - DYER,3,DYER,IN
15D0355235,ST CATHERINE HOSPITAL,3,EAST CHICAGO,IN
15D0355288,FRANCISCAN HEALTH HAMMOND,3,HAMMOND,IN
15D0355424,COMMUNITY HOSPITAL CENTRAL LABORATORY,3,MUNSTER,IN
15D0355702,LA PORTE HOSPITAL COMPANY LLC,3,LA PORTE,IN
15D0355840,FRANCISCAN HEALTH MICHIGAN CITY,3,MICHIGAN CITY,IN
15D0356054,PORTER REGIONAL HOSPITAL,3,VALPARAISO,IN
15D0356121,METHODIST HOSPITALS NL-IRL IMMEDIATE RESPONSE LAB,3,GARY,IN
15D0356485,COMMUNITY HOSPITAL OF BREMEN,3,BREMEN,IN
15D0356548,ELKHART GENERAL HOSPITAL LABORATORY,3,ELKHART,IN
15D0356696,GOSHEN HOSPITAL,3,GOSHEN,IN
15D0356753,"KNOX HOSP CO, LLC/DBA STARKE HOSP",3,KNOX,IN
15D0356937,ST JOSEPH REGIONAL MEDICAL CENTER - PLYMOUTH LAB,3,PLYMOUTH,IN
15D0357037,KOSCIUSKO COMMUNITY HOSPITAL,3,WARSAW,IN
15D0357169,"SOUTH BEND MEDICAL FOUNDATION, INC",3,SOUTH BEND,IN
15D0357607,BLUFFTON REGIONAL MEDICAL CENTER,3,BLUFFTON,IN
15D0357930,ST JOSEPH HOSPITAL LABORATORY,3,FORT WAYNE,IN
15D0358154,FORT WAYNE MEDICAL LAB CORP,3,FORT WAYNE,IN
15D0358291,LUTHERAN HOSPITAL OF INDIANA LAB,3,FORT WAYNE,IN
15D0358561,MID AMERICA CLINICAL LAB,3,KOKOMO,IN
15D0358939,"DUKES HEALTH SYSTEM, LLC / DBA DUKES MEM HOSP",3,PERU,IN
15D0359044,PULASKI MEMORIAL HOSPITAL,3,WINAMAC,IN
15D0359082,MARGARET MARY COMMUNITY HOSPITAL,3,BATESVILLE,IN
15D0359222,HARRISON COUNTY HOSPITAL LABORATORY,3,CORYDON,IN
15D0359333,CLARK MEMORIAL HOSPITAL,3,JEFFERSONVILLE,IN
15D0359485,GASTROENTEROLOGY HEALTH PARTNERS,3,NEW ALBANY,IN
15D0359578,DBA SCOTT MEMORIAL HOSPITAL,3,SCOTTSBURG,IN
15D0359622,COLUMBUS REGIONAL HOSPITAL MAIN LAB,3,COLUMBUS,IN
15D0359902,JACKSON COUNTY SCHNECK HOSP,3,SEYMOUR,IN
15D0360234,IU HEALTH BLACKFORD HOSPITAL,3,HARTFORD CITY,IN
15D0360312,HENRY COUNTY MEMORIAL HOSPITAL LAB,3,NEW CASTLE,IN
15D0360473,REID HOSP & HLTH CARE SERVS D/B/A REID,3,RICHMOND,IN
15D0360519,MID AMERICA CLINICAL LABORATORIES,3,WINCHESTER,IN
15D0360779,IU HEALTH BEDFORD,3,BEDFORD,IN
15D0360891,"IU HEALTH PAOLI, INC",3,PAOLI,IN
15D0360932,DAVIESS COMMUNITY HOSPITAL,3,WASHINGTON,IN
15D0361169,GOOD SAMARITAN HOSPITAL LABORATORY,3,VINCENNES,IN
15D0361330,GIBSON GENERAL HOSPITAL,3,PRINCETON,IN
15D0361437,DEACONESS HOSPITAL LABORATORY,3,EVANSVILLE,IN
15D0361921,TERRE HAUTE REGIONAL HOSPITAL,3,TERRE HAUTE,IN
15D0362144,SULLIVAN COUNTY COMMUNITY HOSPITAL,3,SULLIVAN,IN
15D0362287,FRANCISCAN HEALTH LAFAYETTE EAST,3,LAFAYETTE,IN
15D0362351,I U HEALTH ARNETT - WESTSIDE,1,WEST LAFAYETTE,IN
15D0362554,FRANCISCAN HEALTH RENSSELAER,3,RENSSELAER,IN
15D0647093,DPLM IU HEALTH TIPTON HOSPITAL,3,TIPTON,IN
15D0647217,COVANCE CENTRAL LABORATORY SERVICES,3,INDIANAPOLIS,IN
15D0647643,KING'S DAUGHTERS' HEALTH,3,MADISON,IN
15D0647717,IU HEALTH LABORATORY SERVICES,3,BLOOMINGTON,IN
15D0662599,INDIANA STATE DEPARTMENT OF HEALTH LABORATORY,1,INDIANAPOLIS,IN
15D0664398,VERSITI INDIANA INC - MAIN LAB,3,INDIANAPOLIS,IN
15D0664957,DEARBORN COUNTY HOSPITAL,3,LAWRENCEBURG,IN
15D0665318,MID AMERICA CLINICAL LABORATORIES,3,INDIANAPOLIS,IN
15D0665367,PORTER VALPARAISO MEDICAL CENTER,3,VALPARAISO,IN
15D0667167,BAPTIST HEALTH FLOYD,3,NEW ALBANY,IN
15D0667477,ST FRANCIS HOSPITAL/INDIANA BLOOD & MARROW TRANS-,3,INDIANAPOLIS,IN
15D0670139,PORTER PORTAGE HOSPITAL CAMPUS,3,PORTAGE,IN
15D0682018,"ELKHART CLINIC, LLC THE",3,ELKHART,IN
15D0685100,GREENE COUNTY GENERAL HOSPITAL,3,LINTON,IN
15D0703668,WITHAM HEALTH SERVICES AT ZIONSVILLE,3,ZIONSVILLE,IN
15D0725495,"HEALTHWORKS MED GROUP OF INDIANA, PC",3,COLUMBUS,IN
15D0859660,JOHNSON MEMORIAL HOSPITAL LABORATORY,3,FRANKLIN,IN
15D0861253,HENDRICKS REGIONAL HEALTH / PLAINFIELD,3,PLAINFIELD,IN
15D0900100,"NORTH CLARK MEDICAL GROUP, LLC",1,JEFFERSONVILLE,IN
15D0902829,DPLM AT IU HEALTH PATHOLOGY LABORATORY,3,INDIANAPOLIS,IN
15D0906105,FRANCISCAN HEALTH INDPLS,3,INDIANAPOLIS,IN
15D0909210,DAWES FRETZIN DERMATOLOGY,1,INDIANAPOLIS,IN
15D0931996,MID AMERICA CLINICAL LABORATORIES,3,INDIANAPOLIS,IN
15D0970813,"ASSOCIATED SURGEONS AND PHYSICIANS, LLC",3,FORT WAYNE,IN
15D0979336,DUPONT HOSPITAL,3,FORT WAYNE,IN
15D0984487,DEACONESS GATEWAY HOSPITAL LABORATORY,3,NEWBURGH,IN
15D0994176,PARKVIEW REGIONAL MEDICAL CENTER  LABORATORY,3,FORT WAYNE,IN
15D1030021,FRANCISCAN HEALTH MUNSTER,3,MUNSTER,IN
15D1041845,FRANCISCAN PHYSICIAN NETWORK-,1,WEST LAFAYETTE,IN
15D1043650,INDIANA UNIVERSITY HEALTH NORTH HOSPITAL,3,CARMEL,IN
15D1087298,IU HEALTH ARNETT HOSPITAL,3,LAFAYETTE,IN
15D2011678,DPLM AT IU HEALTH BALL MEMORIAL HOSPITAL,3,MUNCIE,IN
15D2027272,"DCL PATHOLOGY, LLC",3,INDIANAPOLIS,IN
15D2033196,DPLM AT IU HEALTH SAXONY HOSPITAL,3,FISHERS,IN
15D2035563,FRANCISCAN HLTH EMERG CTR CHESTERTON,3,CHESTERTON,IN
15D2036560,"PROFESSIONAL CLINICAL LABORATORIES, LLC",3,HAMMOND,IN
15D2056200,"ELITE DIAGNOSTICS, LLC",3,CROWN POINT,IN
15D2073567,"LAB CORP OF AMERICA HOLDINGS, UNION HOSPITAL TERRE",3,TERRE HAUTE,IN
15D2073633,LABORATORY CORPORATION OF AMERICA HOLDINGS,3,CLINTON,IN
15D2114722,LUTHERAN ER STATEWOOD,3,FORT WAYNE,IN
15D2130612,IU HEALTH FRANKFORT HOSPITAL,3,FRANKFORT,IN
15D2139547,HENDRICKS REGIONAL HEALTH BROWNSBURG,3,BROWNSBURG,IN
15D2143705,"IU HEALTH JAY, INC",3,PORTLAND,IN
16D0038163,THIELEN STUDENT HEALTH CENTER,1,AMES,IA
16D0038621,SPENCER HOSPITAL,1,SPENCER,IA
16D0038737,JACKSON COUNTY REGIONAL HEALTH CENTER,3,MAQUOKETA,IA
16D0038924,HENRY COUNTY HEALTH CENTER,1,MOUNT PLEASANT,IA
16D0382519,"MCFARLAND CLINIC, PC",1,AMES,IA
16D0382531,MARY GREELEY MEDICAL CENTER,3,AMES,IA
16D0382599,CASS COUNTY MEMORIAL HOSPITAL,3,ATLANTIC,IA
16D0382646,BOONE COUNTY HOSPITAL,1,BOONE,IA
16D0382810,ELLSWORTH MUNICIPAL HOSPITAL,1,IOWA FALLS,IA
16D0382935,MCFARLAND CLINIC MARSHALLTOWN SOUTHSIDE,3,MARSHALLTOWN,IA
16D0383021,MERCYONE NEWTON MEDICAL CENTER,1,NEWTON,IA
16D0383358,"DERMATOLOGY, PC",1,WEST DES MOINES,IA
16D0383378,IOWA METHODIST MEDICAL CENTER,3,DES MOINES,IA
16D0383397,PATHOLOGY LABORATORY,3,ANKENY,IA
16D0383517,DERMATOLOGY & DERMATOLOGIC SURGERY CENTER,1,CLIVE,IA
16D0383666,BROADLAWNS MEDICAL CENTER,3,DES MOINES,IA
16D0383702,MERCYONE DES MOINES MEDICAL CENTER,3,DES MOINES,IA
16D0383810,IOWA LUTHERAN HOSPITAL,3,DES MOINES,IA
16D0384014,MERCYONE NORTH IOWA MEDICAL CENTER,3,MASON CITY,IA
16D0384022,BELMOND COMMUNITY HOSPITAL,1,BELMOND,IA
16D0384128,MITCHELL COUNTY REGIONAL HEALTH CENTER,1,OSAGE,IA
16D0384253,KOSSUTH REGIONAL HEALTH CENTER,1,ALGONA,IA
16D0384308,PALO ALTO COUNTY HEALTH SYSTEM,1,EMMETSBURG,IA
16D0384327,HUMBOLDT COUNTY MEMORIAL HOSPITAL,1,HUMBOLDT,IA
16D0384378,LORING HOSPITAL,1,SAC CITY,IA
16D0384401,BUENA VISTA REGIONAL MEDICAL CENTER,3,STORM LAKE,IA
16D0384448,VAN DIEST MEDICAL CENTER,1,WEBSTER CITY,IA
16D0384535,MERCYONE CEDAR FALLS MEDICAL CENTER,3,CEDAR FALLS,IA
16D0384559,FLOYD COUNTY MEMORIAL HOSPITAL,1,CHARLES CITY,IA
16D0384694,MERCYONE OELWEIN MEDICAL CENTER,3,OELWEIN,IA
16D0384753,WAVERLY HEALTH CENTER,3,WAVERLY,IA
16D0384864,MERCYONE WATERLOO MEDICAL CENTER,3,WATERLOO,IA
16D0384912,ALLEN MEMORIAL HOSPITAL,3,WATERLOO,IA
16D0384932,LABORATORY CORPORATION OF AMERICA,1,WATERLOO,IA
16D0384964,GREATER REGIONAL MEDICAL CENTER,1,CRESTON,IA
16D0385122,BURGESS HEALTH CENTER LABORATORY,1,ONAWA,IA
16D0385140,ORANGE CITY MUNICIPAL HOSPITAL,1,ORANGE CITY,IA
16D0385287,SIOUXLAND CYTOLOGY CONSULTANTS LLC,1,SIOUX CITY,IA
16D0385289,ST LUKES REGIONAL MEDICAL CENTER,3,SIOUX CITY,IA
16D0385384,SANFORD SHELDON MEDICAL CENTER,1,SHELDON,IA
16D0385482,GAUL DERMATOLOGY,1,SPENCER,IA
16D0385515,AVERA HOLY FAMILY HOSPITAL,1,ESTHERVILLE,IA
16D0385620,CRAWFORD COUNTY MEMORIAL HOSPITAL,1,DENISON,IA
16D0385651,HORN MEMORIAL HOSPITAL,1,IDA GROVE,IA
16D0385663,STEWART MEMORIAL COMMUNITY HOSPITAL,1,LAKE CITY,IA
16D0385722,CHI HEALTH MERCY COUNCIL BLUFFS,3,COUNCIL BLUFFS,IA
16D0385918,MONTGOMERY COUNTY MEMORIAL HOSPITAL,1,RED OAK,IA
16D0385956,SHENANDOAH MEDICAL CENTER,1,SHENANDOAH,IA
16D0386219,GUTTENBERG MUNICIPAL HOSPITAL,3,GUTTENBERG,IA
16D0386363,VETERANS MEMORIAL HOSPITAL,1,WAUKON,IA
16D0386387,JONES REGIONAL MEDICAL CENTER,3,ANAMOSA,IA
16D0386445,"DERMATOLOGY ASSOCIATES, LLP",1,CORALVILLE,IA
16D0386577,MERCY HOSPITAL LABORATORY,3,IOWA CITY,IA
16D0386618,COMPASS MEMORIAL HEALTHCARE,1,MARENGO,IA
16D0386642,MEDLABS - MARION,1,MARION,IA
16D0386760,WASHINGTON COUNTY HOSPITAL & CLINICS,1,WASHINGTON,IA
16D0386795,JOHN H WOLLNER MD,1,CEDAR RAPIDS,IA
16D0386919,ST LUKE'S HOSPITAL LABORATORY PRIMARY,3,CEDAR RAPIDS,IA
16D0386985,MERCY MEDICAL CENTER,3,CEDAR RAPIDS,IA
16D0387097,COLLABORATIVE LABORATORY SERVICES,3,OTTUMWA,IA
16D0387204,JEFFERSON COUNTY HEALTH CENTER,1,FAIRFIELD,IA
16D0387408,FORT MADISON COMMUNITY HOSPITAL,3,FORT MADISON,IA
16D0387454,UNITYPOINT HEALTH - KEOKUK,3,KEOKUK,IA
16D0387650,MERCYONE CLINTON MEDICAL CENTER,3,CLINTON,IA
16D0387671,"GENESIS MEDICAL CENTER, DEWITT",3,DEWITT,IA
16D0387742,UNITYPOINT-TRINITY MUSCATINE,3,MUSCATINE,IA
16D0387895,GENESIS HEALTH SYSTEM HISTOLOGY LABORATORY,3,DAVENPORT,IA
16D0387919,GENESIS HEATLH SYSTEM,3,DAVENPORT,IA
16D0387972,GENESIS HEALTH SYSTEM,3,DAVENPORT,IA
16D0647959,TRINITY REGIONAL MEDICAL CENTER,3,FORT DODGE,IA
16D0648021,MERCYONE SIOUXLAND MEDICAL CENTER,3,SIOUX CITY,IA
16D0648034,SIOUX CENTER HEALTH,1,SIOUX CENTER,IA
16D0648043,ST ANTHONY REGIONAL HOSPITAL,1,CARROLL,IA
16D0648055,PATHOLOGY LAB OF JENNIE EDMUNDSON HOSPITAL,3,COUNCIL BLUFFS,IA
16D0648060,MYRTUE MEDICAL CENTER LABORATORY,1,HARLAN,IA
16D0648073,UNITED CLINICAL LABORATORIES,3,DUBUQUE,IA
16D0648074,UNITED CLINICAL LABORATORIES,3,DUBUQUE,IA
16D0648085,WINNESHIEK MEDICAL CENTER,3,DECORAH,IA
16D0648109,STATE HYGIENIC LABORATORY,1,CORALVILLE,IA
16D0648131,"WELAND CLINICAL LABORATORIES,PC",3,CEDAR RAPIDS,IA
16D0664479,UIHC DERMATOLOGY LABORATORY,3,IOWA CITY,IA
16D0664625,UNIVERSITY OF IOWA HOSPITAL & CLINICS,3,IOWA CITY,IA
16D0666786,REGIONAL MEDICAL CENTER,1,MANCHESTER,IA
16D0667028,POLK COUNTY HEALTH DEPARTMENT,1,DES MOINES,IA
16D0669914,MAHASKA COUNTY HOSPITAL,3,OSKALOOSA,IA
16D0673649,MEDLABS- CEDAR RAPIDS PEDIATRICS,1,CEDAR RAPIDS,IA
16D0676686,MCFARLAND CLINIC MARSHALLTOWN,3,MARSHALLTOWN,IA
16D0681162,IOWA SPECIALTY HOSPITAL - CLARION,1,CLARION,IA
16D0685370,GREAT RIVER MEDICAL CENTER,3,WEST BURLINGTON,IA
16D0685413,PELLA REGIONAL HEALTH CENTER,3,PELLA,IA
16D0686166,CLARINDA REGIONAL HEALTH CENTER,1,CLARINDA,IA
16D0689896,VIRGINIA GAY HOSPITAL,1,VINTON,IA
16D0692933,"IOWA CLINIC - J WILLIAM HOLTZE, THE",1,DES MOINES,IA
16D0708533,UNVERSITY OF NORTHERN IOWA STUDENT HEALTH CLINIC,3,CEDAR FALLS,IA
16D0900219,"FOREFRONT DERMATOLOGY, SC",1,CLIVE,IA
16D0912530,GUNDERSEN HEALTH SYSTEM,3,LANSING,IA
